source_center,destination_center,trips,median_actual_time,mean_actual_time,median_osrm_time,mean_osrm_time,median_distance,median_osrm_distance,median_delay_ratio,mean_delay_ratio,delay_rate,delayed_trips,corridor
IND000000AAL,IND411033AAA,18,74.5,87.83333333333333,27.0,27.61111111111111,15.82009789652158,24.50055,2.6950000000000003,3.1288671858871133,1.0,18,IND000000AAL -> IND411033AAA
IND000000AAQ,IND700028AAB,2,85.0,85.0,14.0,14.0,11.31906759312482,13.90065,6.071428571428571,6.071428571428571,1.0,2,IND000000AAQ -> IND700028AAB
IND000000AAS,IND783370AAC,9,53.0,61.333333333333336,30.0,29.333333333333332,28.591783046042856,41.7822,1.7666666666666666,2.0901234567901232,1.0,9,IND000000AAS -> IND783370AAC
IND000000AAZ,IND444203AAA,1,289.0,289.0,48.0,48.0,59.85380098642336,67.4982,6.020833333333333,6.020833333333333,1.0,1,IND000000AAZ -> IND444203AAA
IND000000AAZ,IND444303AAA,1,160.0,160.0,40.0,40.0,44.98672511198728,53.7322,4.0,4.0,1.0,1,IND000000AAZ -> IND444303AAA
IND000000ABA,IND683565AAA,7,22.0,32.142857142857146,21.0,19.428571428571427,9.29314342878677,18.2372,1.0952380952380951,1.7242143821091191,0.42857142857142855,3,IND000000ABA -> IND683565AAA
IND000000ABD,IND562132AAA,12,630.5,650.9166666666666,370.0,370.5833333333333,271.03252300065026,443.66679999999997,1.704054054054054,1.7562629383971589,1.0,12,IND000000ABD -> IND562132AAA
IND000000ABG,IND501359AAF,11,191.0,203.1818181818182,27.0,27.0,27.33829031993057,32.6832,7.0,7.518201495474222,1.0,11,IND000000ABG -> IND501359AAF
IND000000ACA,IND140406AAA,2,65.0,65.0,37.0,37.0,47.81433139516716,51.5829,1.7567567567567568,1.7567567567567568,1.0,2,IND000000ACA -> IND140406AAA
IND000000ACA,IND142001AAB,9,98.0,98.11111111111111,56.0,56.55555555555556,71.82530389466642,76.222,1.7457627118644068,1.736214444689021,1.0,9,IND000000ACA -> IND142001AAB
IND000000ACA,IND142401AAA,12,40.0,51.083333333333336,19.5,22.166666666666668,27.45309423976572,27.6177,1.9210526315789473,2.2806847253469233,0.9166666666666666,11,IND000000ACA -> IND142401AAA
IND000000ACA,IND143001AAA,1,189.0,189.0,111.0,111.0,135.97190769230244,155.23260000000002,1.7027027027027026,1.7027027027027026,1.0,1,IND000000ACA -> IND143001AAA
IND000000ACA,IND144001AAB,17,79.0,85.52941176470588,49.0,49.88235294117647,61.70746384336817,69.4616,1.6041666666666667,1.7131714306454793,1.0,17,IND000000ACA -> IND144001AAB
IND000000ACA,IND144514AAA,12,114.5,133.66666666666666,63.0,62.166666666666664,34.08752443592071,85.45885,1.8174603174603172,2.140588553222962,0.8333333333333334,10,IND000000ACA -> IND144514AAA
IND000000ACA,IND147301AAA,3,46.0,69.33333333333333,27.0,30.333333333333332,36.94233724785103,37.1418,1.7037037037037035,2.177510844177511,1.0,3,IND000000ACA -> IND147301AAA
IND000000ACA,IND152026AAA,1,179.0,179.0,117.0,117.0,141.04129325839116,154.5822,1.5299145299145298,1.5299145299145298,1.0,1,IND000000ACA -> IND152026AAA
IND000000ACA,IND160002AAC,71,131.0,135.92957746478874,62.0,64.52112676056338,87.91244649571583,88.7968,2.064516129032258,2.1126510949049186,1.0,71,IND000000ACA -> IND160002AAC
IND000000ACB,IND000000AEL,23,108.0,139.3913043478261,62.0,62.130434782608695,50.66441890528972,60.6693,1.7704918032786885,2.245715198331496,1.0,23,IND000000ACB -> IND000000AEL
IND000000ACB,IND110024AAA,6,138.0,136.16666666666666,66.5,66.5,48.25286814972454,59.611999999999995,2.07658371040724,2.0483682472049463,1.0,6,IND000000ACB -> IND110024AAA
IND000000ACB,IND110030AAD,28,84.0,95.0,50.0,49.964285714285715,38.38478577289689,49.427800000000005,1.6726844583987441,1.8980929074926673,0.9285714285714286,26,IND000000ACB -> IND110030AAD
IND000000ACB,IND110037AAK,39,69.0,96.41025641025641,38.0,38.48717948717949,32.98751586776689,38.808800000000005,1.8157894736842104,2.4820771580917724,1.0,39,IND000000ACB -> IND110037AAK
IND000000ACB,IND110043AAA,17,69.0,79.82352941176471,37.0,37.8235294117647,32.778490972318245,38.085800000000006,1.725,2.102568339952241,1.0,17,IND000000ACB -> IND110043AAA
IND000000ACB,IND110043AAC,9,107.0,109.33333333333333,55.0,55.0,39.40261069819136,52.015,1.945454545454545,1.9872641761530647,1.0,9,IND000000ACB -> IND110043AAC
IND000000ACB,IND110052AAA,2,102.0,102.0,68.0,68.0,54.940932043242135,65.72460000000001,1.500324464633355,1.500324464633355,1.0,2,IND000000ACB -> IND110052AAA
IND000000ACB,IND110064AAA,48,95.5,103.5625,58.0,57.854166666666664,46.11033323868175,55.7743,1.6032786885245902,1.7920690324070507,0.8958333333333334,43,IND000000ACB -> IND110064AAA
IND000000ACB,IND110085AAB,24,109.5,117.66666666666667,67.0,66.54166666666667,54.58199598188169,65.32855,1.622366110623354,1.7667349542629804,0.9166666666666666,22,IND000000ACB -> IND110085AAB
IND000000ACB,IND110092AAC,5,121.0,118.8,74.0,73.6,57.55914335570574,69.59060000000001,1.6575342465753424,1.6148833765272124,1.0,5,IND000000ACB -> IND110092AAC
IND000000ACB,IND110095AAB,36,150.5,183.05555555555554,76.0,76.30555555555556,60.955467961158725,71.33865,1.9802631578947367,2.4031533652586283,0.5833333333333334,21,IND000000ACB -> IND110095AAB
IND000000ACB,IND121002AAB,57,122.0,138.01754385964912,65.0,65.64912280701755,47.25299448736553,77.75919999999999,1.876923076923077,2.1085422841809733,1.0,57,IND000000ACB -> IND121002AAB
IND000000ACB,IND121004AAB,31,115.0,124.29032258064517,65.0,65.03225806451613,47.24742290551227,77.9212,1.796875,1.9097373392736297,1.0,31,IND000000ACB -> IND121004AAB
IND000000ACB,IND122001AAA,57,60.0,66.10526315789474,34.0,34.21052631578947,29.524212747433864,35.4615,1.7352941176470589,1.9251697630180602,0.9298245614035088,53,IND000000ACB -> IND122001AAA
IND000000ACB,IND122015AAC,2,84.5,84.5,34.5,34.5,29.817367943980614,35.485749999999996,2.4449579831932775,2.4449579831932775,1.0,2,IND000000ACB -> IND122015AAC
IND000000ACB,IND124103AAA,13,88.0,94.38461538461539,47.0,47.53846153846154,42.294987198630565,49.3821,1.8333333333333333,1.9751920829851068,1.0,13,IND000000ACB -> IND124103AAA
IND000000ACB,IND124112AAA,7,192.0,209.14285714285714,90.0,90.28571428571429,94.14380371319606,112.5815,2.157303370786517,2.314210973559599,1.0,7,IND000000ACB -> IND124112AAA
IND000000ACB,IND125001AAA,15,295.0,291.8666666666667,135.0,135.26666666666668,143.3442087720689,170.2434,2.201492537313433,2.1583134800687653,1.0,15,IND000000ACB -> IND125001AAA
IND000000ACB,IND125005AAA,4,265.5,269.25,135.5,135.5,143.5702143772945,170.56535,1.9522058823529411,1.9872140522875819,1.0,4,IND000000ACB -> IND125005AAA
IND000000ACB,IND125033AAA,2,272.0,272.0,119.0,119.0,127.74291822742406,152.07659999999998,2.286087570621469,2.286087570621469,1.0,2,IND000000ACB -> IND125033AAA
IND000000ACB,IND127021AAA,2,192.5,192.5,99.0,99.0,92.59702540287081,123.54990000000001,1.9444444444444442,1.9444444444444442,1.0,2,IND000000ACB -> IND127021AAA
IND000000ACB,IND131028AAB,92,200.0,216.45652173913044,97.0,97.44565217391305,70.02429470145287,86.35195000000002,2.074076147816349,2.2228373037015827,1.0,92,IND000000ACB -> IND131028AAB
IND000000ACB,IND160002AAC,58,467.5,529.7586206896551,211.0,212.18965517241378,236.91006542362385,280.16115,2.205188679245283,2.496337071638337,1.0,58,IND000000ACB -> IND160002AAC
IND000000ACB,IND201001AAC,4,170.5,171.25,91.0,91.0,72.77815512796015,86.0572,1.8736263736263736,1.881868131868132,1.0,4,IND000000ACB -> IND201001AAC
IND000000ACB,IND201007AAA,9,123.0,125.66666666666667,77.0,76.77777777777777,59.95764281752077,72.811,1.5974025974025974,1.6371603740024794,0.7777777777777778,7,IND000000ACB -> IND201007AAA
IND000000ACB,IND201301AAF,9,114.0,129.88888888888889,78.0,78.55555555555556,58.68364658333603,75.2903,1.425,1.6573286375085177,0.8888888888888888,8,IND000000ACB -> IND201301AAF
IND000000ACB,IND201301AAM,39,212.0,222.69230769230768,81.0,80.92307692307692,61.770196843587655,79.85239999999999,2.6202531645569622,2.749542844546219,1.0,39,IND000000ACB -> IND201301AAM
IND000000ACB,IND209304AAA,15,732.0,753.6666666666666,321.0,320.8,384.0105824901404,444.1549,2.2803738317757007,2.3495987898394444,1.0,15,IND000000ACB -> IND209304AAA
IND000000ACB,IND282002AAD,9,261.0,281.8888888888889,136.0,136.33333333333334,160.0236929324502,183.2081,1.905109489051095,2.0670339656171524,1.0,9,IND000000ACB -> IND282002AAD
IND000000ACB,IND301001AAB,6,156.5,177.66666666666666,91.0,91.33333333333333,86.00748609595233,114.76365,1.7142857142857142,1.946388756171365,1.0,6,IND000000ACB -> IND301001AAB
IND000000ACB,IND301705AAA,1,210.0,210.0,56.0,56.0,59.65575634820679,62.9226,3.75,3.75,1.0,1,IND000000ACB -> IND301705AAA
IND000000ACB,IND302014AAA,30,319.5,317.0,169.0,168.63333333333333,195.78280387152353,221.2688,1.8794117647058823,1.880046303974353,1.0,30,IND000000ACB -> IND302014AAA
IND000000ACB,IND302022AAD,20,286.5,304.7,168.5,168.35,195.91418956202892,221.44150000000002,1.6913702007749207,1.8107618972189379,1.0,20,IND000000ACB -> IND302022AAD
IND000000ACB,IND328001AAA,5,360.0,360.8,198.0,197.8,200.8569261501281,244.709,1.818181818181818,1.8239757985950877,1.0,5,IND000000ACB -> IND328001AAA
IND000000ACB,IND382430AAB,17,1176.0,1170.7058823529412,632.0,631.9411764705883,735.5829680090334,873.1134000000001,1.860759493670886,1.8525462483075619,1.0,17,IND000000ACB -> IND382430AAB
IND000000ACB,IND390022AAA,11,1239.0,1254.909090909091,695.0,694.5454545454545,754.1514561939226,913.3769,1.7827338129496404,1.8067907330294644,1.0,11,IND000000ACB -> IND390022AAA
IND000000ACB,IND411033AAA,22,1785.5,1786.590909090909,1010.0,1009.9090909090909,1119.604368071884,1361.7046,1.7695691890617633,1.7690679513678942,1.0,22,IND000000ACB -> IND411033AAA
IND000000ACB,IND421302AAG,33,1858.0,1902.3939393939395,963.0,962.8484848484849,1078.168266456756,1322.4025,1.9273858921161824,1.9757656067441633,1.0,33,IND000000ACB -> IND421302AAG
IND000000ACB,IND462022AAA,18,1090.5,1083.5555555555557,588.0,588.2777777777778,562.912625464138,813.9510499999999,1.8545841853631164,1.8419531931907487,1.0,18,IND000000ACB -> IND462022AAA
IND000000ACB,IND474003AAA,2,1134.5,1134.5,253.0,253.0,258.55260142693396,304.9602,4.475174978127734,4.475174978127734,1.0,2,IND000000ACB -> IND474003AAA
IND000000ACB,IND501359AAE,29,2229.0,2305.344827586207,1165.0,1165.6896551724137,1236.4232853018336,1562.7023000000002,1.909871244635193,1.9776231732406082,1.0,29,IND000000ACB -> IND501359AAE
IND000000ACB,IND521225AAB,11,2501.0,2526.909090909091,1282.0,1282.3636363636363,1366.581458741735,1728.3344,1.9493374902572096,1.9705020752378315,1.0,11,IND000000ACB -> IND521225AAB
IND000000ACB,IND562132AAA,66,2865.5,2895.8030303030305,1509.0,1508.409090909091,1689.7843255878354,2064.1822,1.8991700527248199,1.919783873866053,1.0,66,IND000000ACB -> IND562132AAA
IND000000ACB,IND600056AAB,14,2995.5,3117.6428571428573,1610.0,1610.357142857143,1720.9827244874396,2190.2241,1.8605590062111803,1.935999178470907,1.0,14,IND000000ACB -> IND600056AAB
IND000000ACB,IND712311AAA,48,2063.5,2174.9166666666665,1016.0,1015.7708333333334,1300.6356992197111,1427.93005,2.032003219425158,2.1411667489266377,1.0,48,IND000000ACB -> IND712311AAA
IND000000ACB,IND751002AAB,15,2379.0,2409.5333333333333,1167.0,1166.6,1269.6777189997588,1638.6996,2.0403087478559176,2.065434082540078,1.0,15,IND000000ACB -> IND751002AAB
IND000000ACB,IND821115AAB,18,1326.5,1328.7777777777778,646.0,646.0,804.1593027999531,900.8994499999999,2.0533625066393597,2.0568239767135204,1.0,18,IND000000ACB -> IND821115AAB
IND000000ACB,IND834002AAB,16,1604.5,1626.5,851.0,850.875,1010.8423125821666,1192.90015,1.8854289071680377,1.9115491132319595,1.0,16,IND000000ACB -> IND834002AAB
IND000000ACB,IND842001AAA,19,1509.0,1511.6842105263158,737.0,737.4736842105264,872.6505724178528,995.4546,2.047425474254742,2.0498120571104383,1.0,19,IND000000ACB -> IND842001AAA
IND000000ACK,IND501359AAF,32,71.0,73.8125,21.0,21.09375,21.575855696695193,25.954900000000002,3.2739130434782613,3.502150803763361,1.0,32,IND000000ACK -> IND501359AAF
IND000000ACN,IND501359AAF,16,40.0,54.0625,18.0,17.8125,16.489098686170202,21.381,2.284313725490196,3.026907034743722,1.0,16,IND000000ACN -> IND501359AAF
IND000000ACT,IND000000ACB,100,57.0,69.88,42.0,41.52,37.0828129562629,43.6265,1.3585526315789473,1.6858813879986574,0.71,71,IND000000ACT -> IND000000ACB
IND000000ACT,IND131028AAB,39,89.0,96.64102564102564,56.0,55.97435897435897,36.04085211337793,43.3454,1.648148148148148,1.7238568179215918,0.9487179487179487,37,IND000000ACT -> IND131028AAB
IND000000ACT,IND160002AAC,21,383.0,386.6190476190476,188.0,187.57142857142858,210.08288364596604,226.1991,2.0372340425531914,2.0612249087612877,1.0,21,IND000000ACT -> IND160002AAC
IND000000ADM,IND683511AAA,1,86.0,86.0,26.0,26.0,19.696918033518106,24.4293,3.3076923076923075,3.3076923076923075,1.0,1,IND000000ADM -> IND683511AAA
IND000000ADV,IND600044AAC,18,76.5,78.33333333333333,37.0,37.166666666666664,34.256243888627296,47.5303,2.0533428165007113,2.109238624589502,1.0,18,IND000000ADV -> IND600044AAC
IND000000AEL,IND000000ACB,17,108.0,156.52941176470588,58.0,58.294117647058826,50.72599699438891,63.1293,1.8448275862068968,2.6932395191919705,1.0,17,IND000000AEL -> IND000000ACB
IND000000AEM,IND110037AAB,11,168.0,175.36363636363637,39.0,38.81818181818182,34.412628682411615,39.8704,4.421052631578948,4.506817957395621,1.0,11,IND000000AEM -> IND110037AAB
IND000000AEM,IND110064AAB,11,113.0,111.0909090909091,55.0,55.27272727272727,45.850517084555065,53.1621,2.092592592592593,2.0105110687646572,1.0,11,IND000000AEM -> IND110064AAB
IND000000AET,IND000000AAS,8,119.0,116.0,48.5,48.375,48.25138462334276,68.7217,2.4646938775510203,2.3991380139012124,1.0,8,IND000000AET -> IND000000AAS
IND000000AFF,IND734203AAA,3,92.0,87.33333333333333,19.0,19.0,16.09675643960933,27.8663,4.842105263157895,4.5964912280701755,1.0,3,IND000000AFF -> IND734203AAA
IND000000AFG,IND673027AAB,1,84.0,84.0,46.0,46.0,35.55780264223821,41.4264,1.826086956521739,1.826086956521739,1.0,1,IND000000AFG -> IND673027AAB
IND000000AFG,IND673632AAA,3,113.0,103.33333333333333,48.0,47.666666666666664,36.877304154591634,42.6643,2.3541666666666665,2.1634160756501184,1.0,3,IND000000AFG -> IND673632AAA
IND000000AFJ,IND695121AAA,20,28.5,28.15,26.0,25.75,17.011114803638534,18.366799999999998,1.08,1.0938404558404557,0.15,3,IND000000AFJ -> IND695121AAA
IND000000AFJ,IND695572AAB,1,60.0,60.0,27.0,27.0,17.275961873583658,22.1852,2.2222222222222223,2.2222222222222223,1.0,1,IND000000AFJ -> IND695572AAB
IND000000AFR,IND683511AAA,8,67.0,72.75,32.0,32.0,23.871222338893553,30.16375,2.0615530303030303,2.254730940213329,1.0,8,IND000000AFR -> IND683511AAA
IND000000AFT,IND400072AAB,10,37.5,35.4,19.0,18.3,13.321819156643677,21.138600000000004,1.973684210526316,1.93890350877193,1.0,10,IND000000AFT -> IND400072AAB
IND000000AFT,IND400701AAA,1,56.0,56.0,19.0,19.0,18.118776755084635,25.0439,2.9473684210526314,2.9473684210526314,1.0,1,IND000000AFT -> IND400701AAA
IND000000AFT,IND400706AAA,2,56.0,56.0,14.0,14.0,10.107569831956413,14.15335,3.511111111111111,3.511111111111111,1.0,2,IND000000AFT -> IND400706AAA
IND000000AFT,IND410206AAA,2,83.5,83.5,14.0,14.0,16.29806712388623,18.41255,6.187179487179487,6.187179487179487,1.0,2,IND000000AFT -> IND410206AAA
IND000000AFT,IND410206AAB,1,53.0,53.0,17.0,17.0,12.91707460999405,20.5299,3.117647058823529,3.117647058823529,1.0,1,IND000000AFT -> IND410206AAB
IND000000AFT,IND410209AAA,40,32.0,36.075,14.0,14.45,11.418604532345926,17.56525,2.2857142857142856,2.5416353166760777,1.0,40,IND000000AFT -> IND410209AAA
IND000000AFT,IND410210AAA,13,46.0,48.23076923076923,16.0,16.0,9.95236760721003,17.6222,2.875,3.096361836544023,1.0,13,IND000000AFT -> IND410210AAA
IND000000AFT,IND421302AAG,15,53.0,83.46666666666667,21.0,21.0,16.268301762291674,23.4977,2.523809523809524,3.8445452013873065,1.0,15,IND000000AFT -> IND421302AAG
IND110014AAA,IND110024AAA,11,34.0,34.45454545454545,11.0,9.636363636363637,9.566901033309277,11.2342,3.4285714285714284,3.5514069264069263,1.0,11,IND110014AAA -> IND110024AAA
IND110020AAB,IND110037AAM,4,88.0,187.75,23.5,23.5,18.9179819654602,26.3062,3.937747035573123,7.737206851119894,1.0,4,IND110020AAB -> IND110037AAM
IND110024AAA,IND110014AAA,9,14.0,16.555555555555557,7.0,7.444444444444445,9.337326007453466,9.7226,2.0,2.248236331569665,1.0,9,IND110024AAA -> IND110014AAA
IND110030AAD,IND000000ACB,7,146.0,187.57142857142858,47.0,47.714285714285715,38.79472678196751,45.9485,3.106382978723404,3.932888677254083,1.0,7,IND110030AAD -> IND000000ACB
IND110035AAC,IND110037AAM,3,30.0,32.333333333333336,19.0,19.0,14.869719528010274,20.9077,1.6666666666666667,1.707309941520468,1.0,3,IND110035AAC -> IND110037AAM
IND110037AAK,IND000000ACB,43,81.0,141.0,38.0,37.53488372093023,32.86732855413299,38.7407,2.1842105263157894,3.70043292478133,1.0,43,IND110037AAK -> IND000000ACB
IND110037AAM,IND000000ACB,12,66.5,67.5,43.0,42.75,37.17164519751651,44.05995,1.5424418604651162,1.5790936776401894,1.0,12,IND110037AAM -> IND000000ACB
IND110037AAM,IND110020AAB,9,90.0,100.11111111111111,25.0,24.88888888888889,18.942065738538137,26.7182,3.4615384615384617,4.026024884044208,1.0,9,IND110037AAM -> IND110020AAB
IND110037AAM,IND110024AAA,14,63.5,62.714285714285715,24.0,24.071428571428573,18.25295473103951,24.7372,2.667826086956522,2.605051715595194,1.0,14,IND110037AAM -> IND110024AAA
IND110037AAM,IND110035AAC,36,46.0,62.25,20.0,20.88888888888889,14.74937156512132,18.3518,2.2857142857142856,2.910979497671104,0.9166666666666666,33,IND110037AAM -> IND110035AAC
IND110037AAM,IND110064AAA,2,103.5,103.5,18.0,18.0,9.21087779496442,14.17905,5.39375,5.39375,1.0,2,IND110037AAM -> IND110064AAA
IND110037AAM,IND110085AAB,22,47.5,60.5,24.0,24.59090909090909,17.652962845426195,21.9404,2.0217391304347827,2.3961516146996833,1.0,22,IND110037AAM -> IND110085AAB
IND110037AAM,IND110092AAC,1,68.0,68.0,31.0,31.0,21.69829629797141,27.751,2.193548387096774,2.193548387096774,1.0,1,IND110037AAM -> IND110092AAC
IND110037AAM,IND121004AAB,46,63.5,72.19565217391305,27.0,27.630434782608695,20.086325473176245,28.836100000000002,2.1555299539170507,2.5571934908328946,1.0,46,IND110037AAM -> IND121004AAB
IND110037AAM,IND125001AAA,1,534.0,534.0,133.0,133.0,145.3311625280912,164.5073,4.015037593984962,4.015037593984962,1.0,1,IND110037AAM -> IND125001AAA
IND110037AAM,IND131028AAB,1,126.0,126.0,57.0,57.0,36.027051612826426,44.0332,2.210526315789474,2.210526315789474,1.0,1,IND110037AAM -> IND131028AAB
IND110037AAM,IND201001AAC,8,101.0,99.875,49.0,48.375,35.254275546208135,42.266099999999994,2.0612244897959187,2.0647027506654836,0.875,7,IND110037AAM -> IND201001AAC
IND110037AAM,IND201007AAA,6,88.0,90.33333333333333,34.5,35.0,23.748025610571677,30.137050000000002,2.492016806722689,2.5746000201882553,1.0,6,IND110037AAM -> IND201007AAA
IND110037AAM,IND201301AAD,3,169.0,148.66666666666666,37.0,36.333333333333336,25.407766620044463,32.6532,4.567567567567568,4.107593307593309,1.0,3,IND110037AAM -> IND201301AAD
IND110037AAM,IND201301AAF,5,84.0,83.6,39.0,39.2,25.76153600082084,35.1773,2.1538461538461537,2.1389914749349925,1.0,5,IND110037AAM -> IND201301AAF
IND110037AAM,IND202001AAB,26,232.5,242.8846153846154,129.0,129.07692307692307,116.49352783946917,152.92115,1.7954382826475848,1.8809662184954183,1.0,26,IND110037AAM -> IND202001AAB
IND110037AAM,IND209304AAA,25,707.0,731.16,335.0,335.16,382.30506612075686,464.8352,2.1167664670658684,2.181334279079307,1.0,25,IND110037AAM -> IND209304AAA
IND110037AAM,IND226004AAC,1,686.0,686.0,375.0,375.0,422.8744151142268,489.2995,1.8293333333333333,1.8293333333333333,1.0,1,IND110037AAM -> IND226004AAC
IND110037AAM,IND250002AAC,2,805.0,805.0,94.0,94.0,70.2883763130034,90.25325000000001,8.724184782608695,8.724184782608695,0.5,1,IND110037AAM -> IND250002AAC
IND110037AAM,IND282001AAA,4,302.0,362.0,149.0,149.25,169.85075413136497,202.20735000000002,2.0405405405405403,2.420722808901617,1.0,4,IND110037AAM -> IND282001AAA
IND110037AAM,IND282001AAC,1,318.0,318.0,151.0,151.0,169.10059239499887,202.6035,2.1059602649006623,2.1059602649006623,1.0,1,IND110037AAM -> IND282001AAC
IND110037AAM,IND282002AAD,1,297.0,297.0,151.0,151.0,172.34108087190097,206.0601,1.966887417218543,1.966887417218543,1.0,1,IND110037AAM -> IND282002AAD
IND110037AAM,IND421302AAG,18,1985.5,2035.7777777777778,997.0,997.3888888888889,1114.0513042377513,1367.7746,1.9914744232698098,2.04111663995264,1.0,18,IND110037AAM -> IND421302AAG
IND110037AAM,IND781018AAB,1,3306.0,3306.0,1318.0,1318.0,1461.4808567275054,1809.2888,2.5083459787556905,2.5083459787556905,1.0,1,IND110037AAM -> IND781018AAB
IND110037AAM,IND811399AAA,11,80.0,92.27272727272727,36.0,35.63636363636363,24.513220690824664,32.1178,2.1333333333333333,2.6004937912058654,0.7272727272727273,8,IND110037AAM -> IND811399AAA
IND110039AAA,IND110085AAB,3,56.0,65.33333333333333,15.0,15.0,10.915257786155715,13.4506,3.733333333333333,4.428968253968254,1.0,3,IND110039AAA -> IND110085AAB
IND110043AAA,IND000000ACB,5,202.0,188.6,38.0,38.8,33.17885462695917,39.2406,5.05,4.872631578947368,1.0,5,IND110043AAA -> IND000000ACB
IND110043AAA,IND110078AAA,33,36.0,41.21212121212121,21.0,21.303030303030305,12.520841487135913,18.4287,1.7,1.9339618659776763,0.9393939393939394,31,IND110043AAA -> IND110078AAA
IND110043AAC,IND000000ACB,1,94.0,94.0,58.0,58.0,39.57696498348826,55.6689,1.6206896551724137,1.6206896551724137,1.0,1,IND110043AAC -> IND000000ACB
IND110044AAB,IND000000ACB,76,104.5,114.30263157894737,61.0,60.60526315789474,48.71885206606467,65.2376,1.7295698924731182,1.8824957577780939,1.0,76,IND110044AAB -> IND000000ACB
IND110044AAB,IND110030AAD,30,24.0,27.333333333333332,15.0,15.233333333333333,10.154692186669312,13.43895,1.5857142857142859,1.7822883597883599,0.9666666666666667,29,IND110044AAB -> IND110030AAD
IND110044AAB,IND110037AAM,3,43.0,46.333333333333336,23.0,23.0,17.960584804084966,24.686,2.0476190476190474,2.0089164941338855,1.0,3,IND110044AAB -> IND110037AAM
IND110044AAB,IND131028AAB,40,86.0,96.05,52.0,52.675,40.938990063060444,43.1777,1.623219373219373,1.8220297792960114,1.0,40,IND110044AAB -> IND131028AAB
IND110044AAB,IND201007AAA,11,58.0,63.27272727272727,23.0,22.363636363636363,13.574338133109071,19.7873,2.5217391304347827,2.8652148247009905,1.0,11,IND110044AAB -> IND201007AAA
IND110044AAB,IND201301AAF,12,30.0,35.75,14.0,14.5,10.077088432912936,12.69995,1.9126984126984128,2.49021164021164,1.0,12,IND110044AAB -> IND201301AAF
IND110052AAA,IND000000ACB,10,107.0,120.4,63.5,63.5,54.738814279255266,67.77295000000001,1.6617866004962778,1.893538294143133,1.0,10,IND110052AAA -> IND000000ACB
IND110064AAA,IND000000ACB,39,108.0,349.84615384615387,53.0,53.48717948717949,45.65912264069301,57.2795,1.9285714285714288,6.535925321610443,1.0,39,IND110064AAA -> IND000000ACB
IND110064AAA,IND110005AAA,2,31.5,31.5,12.0,12.0,9.653983082817618,11.3041,2.6538461538461537,2.6538461538461537,1.0,2,IND110064AAA -> IND110005AAA
IND110064AAA,IND110046AAA,1,45.0,45.0,15.0,15.0,9.460834092477958,13.586200000000002,3.0,3.0,1.0,1,IND110064AAA -> IND110046AAA
IND110077AAA,IND110043AAA,1,20.0,20.0,15.0,15.0,9.143720141341898,11.7786,1.3333333333333333,1.3333333333333333,1.0,1,IND110077AAA -> IND110043AAA
IND110078AAA,IND110043AAA,14,60.0,64.0,21.0,21.0,12.559430936685853,19.388849999999998,2.732919254658385,3.055166572557877,1.0,14,IND110078AAA -> IND110043AAA
IND110083AAA,IND110085AAB,1,50.0,50.0,17.0,17.0,10.451352896351873,14.7983,2.9411764705882355,2.9411764705882355,1.0,1,IND110083AAA -> IND110085AAB
IND110085AAB,IND000000ACB,7,170.0,215.42857142857142,64.0,63.42857142857143,54.94521124860894,67.5514,2.6984126984126986,3.4129268229210625,1.0,7,IND110085AAB -> IND000000ACB
IND110085AAB,IND110039AAA,4,28.5,28.75,16.0,16.0,10.70238831728584,13.5774,1.738095238095238,1.759672619047619,0.5,2,IND110085AAB -> IND110039AAA
IND110085AAB,IND110083AAA,3,56.0,54.333333333333336,15.0,14.666666666666666,9.38070237750633,11.9201,4.0,3.711111111111111,1.0,3,IND110085AAB -> IND110083AAA
IND110085AAB,IND110085AAA,1,27.0,27.0,13.0,13.0,9.045083460088444,11.4111,2.076923076923077,2.076923076923077,1.0,1,IND110085AAB -> IND110085AAA
IND110085AAB,IND110087AAA,3,26.0,28.0,13.0,13.0,9.069043393256694,11.7553,2.0,2.1538461538461537,0.6666666666666666,2,IND110085AAB -> IND110087AAA
IND110092AAC,IND000000ACB,6,144.0,146.16666666666666,68.0,66.66666666666667,58.00888981990266,69.1793,2.1962391513982644,2.185798490544623,1.0,6,IND110092AAC -> IND000000ACB
IND110092AAC,IND110093AAA,1,52.0,52.0,16.0,16.0,9.228295819281168,12.8317,3.25,3.25,1.0,1,IND110092AAC -> IND110093AAA
IND110093AAA,IND110092AAC,1,58.0,58.0,18.0,18.0,9.009269719701908,15.547,3.2222222222222223,3.2222222222222223,1.0,1,IND110093AAA -> IND110092AAC
IND110095AAB,IND000000ACB,1,108.0,108.0,71.0,71.0,61.44016426772824,71.6641,1.5211267605633805,1.5211267605633805,1.0,1,IND110095AAB -> IND000000ACB
IND121001AAA,IND121004AAB,27,21.0,27.37037037037037,11.0,11.037037037037036,9.684084442726633,12.0389,1.9,2.4886557886557887,0.9629629629629629,26,IND121001AAA -> IND121004AAB
IND121002AAA,IND121004AAB,1,229.0,229.0,12.0,12.0,10.567682028820553,11.2338,19.08333333333333,19.08333333333333,1.0,1,IND121002AAA -> IND121004AAB
IND121002AAB,IND000000ACB,29,134.0,165.31034482758622,65.0,64.89655172413794,46.97923762077119,75.722,2.09375,2.5405726751678057,1.0,29,IND121002AAB -> IND000000ACB
